status,question_index,question_id,question,gold_answers,k,policy,model,answer,em,f1,support_recall,selection_support_recall_before_budget,target_hit,selection_target_hit_before_budget,primary_node,feedback_target_node,selected_node_ids,selected_nodes,fully_delivered_node_ids,fully_delivered_nodes,candidate_universe,reference_context_tokens,provider_input_tokens,provider_output_tokens,api_latency_ms,api_attempts,finish_reason,response_cache_hit,prompt_hash,online_weights_before,online_weights_after,online_updated,online_update_reason
complete,11,138bcdfc088d11ebbd70ac1f6bf848b6,"Which film whose director is younger, Leikkikalugangsteri or Back To Bosnia?","[""Back To Bosnia""]",10,graph_fixed,gemini-3.5-flash-lite,Leikkikalugangsteri,0.0,0.0,0.75,0.75,1.0,1.0,15,19,"[15, 14, 19, 17, 16, 18, 5, 7, 4, 6, 1]",11,"[15, 14, 19, 17, 16, 18, 5, 7, 4, 6, 1]",11,19,364,401,7,21552.299365999716,1,STOP,False,a1c9d307af2f842507b5a8dabe74cc67de1ee9e25eca87e66c3a88becc5656fc,,,,
complete,12,446355820bb011ebab90acde48001122,Who is the paternal grandfather of Mark Getty?,"[""Jean Paul Getty""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Jean Paul Getty Sr.,0.0,0.8571428571428571,1.0,1.0,1.0,1.0,8,10,"[8, 7, 13, 9, 10, 12, 11, 16, 14, 15, 17]",11,"[8, 7, 13, 9, 10, 12, 11, 16, 14, 15, 17]",11,25,350,404,5,6592.953888000011,1,STOP,True,c6ee68fead30f3793af430c2dd3f4cb451a6c8f2967deb556dbd90ad63ce0f76,,,,
complete,12,446355820bb011ebab90acde48001122,Who is the paternal grandfather of Mark Getty?,"[""Jean Paul Getty""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Jean Paul Getty Sr.,0.0,0.8571428571428571,1.0,1.0,1.0,1.0,8,10,"[8, 7, 13, 9, 10, 12, 11, 16, 14, 15, 17]",11,"[8, 7, 13, 9, 10, 12, 11, 16, 14, 15, 17]",11,25,350,404,5,6592.953888000011,1,STOP,False,c6ee68fead30f3793af430c2dd3f4cb451a6c8f2967deb556dbd90ad63ce0f76,"[0.9959843364435796, 0.004015663556420392]","[0.9959843364435796, 0.004015663556420392]",0.0,prediction_hit
complete,12,446355820bb011ebab90acde48001122,Who is the paternal grandfather of Mark Getty?,"[""Jean Paul Getty""]",10,cosine,gemini-3.5-flash-lite,Jean Paul Getty Sr.,0.0,0.8571428571428571,1.0,1.0,1.0,1.0,8,10,"[8, 7, 10, 9, 11, 13, 16, 12, 14, 15, 17]",11,"[8, 7, 10, 9, 11, 13, 16, 12, 14, 15, 17]",11,25,350,404,5,625.0158619996,1,STOP,False,7fc2f772d111268570ae8bce86dea0943a74a4394d8ea03875a6d359914d97da,,,,
complete,12,446355820bb011ebab90acde48001122,Who is the paternal grandfather of Mark Getty?,"[""Jean Paul Getty""]",10,graph_fixed,gemini-3.5-flash-lite,Jean Paul Getty Sr.,0.0,0.8571428571428571,1.0,1.0,1.0,1.0,8,10,"[8, 7, 9, 13, 11, 12, 16, 10, 14, 15, 17]",11,"[8, 7, 9, 13, 11, 12, 16, 10, 14, 15, 17]",11,25,350,404,5,65808.90018799982,2,STOP,False,ad247b1ee83b8338bb2f1c34436f459baa5a2d074e0fa93caae03f4012720cb1,,,,
complete,13,57c12b50094711ebbdaeac1f6bf848b6,"Which album was released earlier, American Tunes or I'M In Love Again?","[""I'M In Love Again""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"I cannot answer this question because the reference context does not contain information about an album named ""American Tunes"".",0.0,0.0,0.5,0.5,0.0,0.0,16,5,"[16, 18, 17, 12, 20, 15, 2, 19, 11, 1, 0]",11,"[16, 18, 17, 12, 20, 15, 2, 19, 11, 1, 0]",11,14,348,411,21,467.53294600057416,1,STOP,False,655b7e96b38d4cab1e5db1a897c6a4a98df0baea62b9e401f4301b1e56f889ad,,,,
complete,13,57c12b50094711ebbdaeac1f6bf848b6,"Which album was released earlier, American Tunes or I'M In Love Again?","[""I'M In Love Again""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"I cannot answer this question because the reference context does not contain information about an album named ""American Tunes"".",0.0,0.0,0.5,0.5,0.0,0.0,16,5,"[16, 18, 17, 12, 20, 15, 2, 19, 11, 1, 0]",11,"[16, 18, 17, 12, 20, 15, 2, 19, 11, 1, 0]",11,14,348,411,21,467.53294600057416,1,STOP,True,655b7e96b38d4cab1e5db1a897c6a4a98df0baea62b9e401f4301b1e56f889ad,"[0.9959843364435796, 0.004015663556420392]","[0.9959843364435796, 0.004015663556420392]",0.0,coverage_miss
complete,13,57c12b50094711ebbdaeac1f6bf848b6,"Which album was released earlier, American Tunes or I'M In Love Again?","[""I'M In Love Again""]",10,cosine,gemini-3.5-flash-lite,"I cannot answer this question based on the provided reference context, as ""American Tunes"" is not mentioned.",0.0,0.0,0.5,0.5,0.0,0.0,16,5,"[16, 17, 20, 18, 12, 15, 11, 2, 19, 0, 1]",11,"[16, 17, 20, 18, 12, 15, 11, 2, 19, 0, 1]",11,20,348,411,21,628.731789000085,1,STOP,False,206c43b60d367d1fcb2ceb729996217dbecf80ccbe5798c2972cd79b0bf3fee5,,,,
complete,13,57c12b50094711ebbdaeac1f6bf848b6,"Which album was released earlier, American Tunes or I'M In Love Again?","[""I'M In Love Again""]",10,graph_fixed,gemini-3.5-flash-lite,I'm In Love Again,1.0,1.0,0.5,0.5,0.0,0.0,16,5,"[16, 18, 17, 12, 2, 20, 15, 11, 19, 1, 0]",11,"[16, 18, 17, 12, 2, 20, 15, 11, 19, 1, 0]",11,14,348,411,6,474.2748250000659,1,STOP,False,41f28f391114887076fcbc82c3a616adc92ecf66784d7684658b4a0ff2401c54,,,,
complete,14,e5fa9df9085c11ebbd5cac1f6bf848b6,Was Humbert Lundén or Zita Hanrot born first?,"[""Humbert Lundén""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Humbert Lundén,1.0,1.0,1.0,1.0,1.0,1.0,9,5,"[9, 10, 6, 3, 5, 1, 13, 0, 14, 7, 12]",11,"[9, 10, 6, 3, 5, 1, 13, 0, 14, 7, 12]",11,14,433,472,5,5313.359984999806,1,STOP,False,88411c38f91badf437702ef606cdd7c356982959fecb6ba537d727c6522b7350,,,,
complete,14,e5fa9df9085c11ebbd5cac1f6bf848b6,Was Humbert Lundén or Zita Hanrot born first?,"[""Humbert Lundén""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Humbert Lundén,1.0,1.0,1.0,1.0,1.0,1.0,9,5,"[9, 10, 6, 3, 5, 1, 13, 0, 14, 7, 12]",11,"[9, 10, 6, 3, 5, 1, 13, 0, 14, 7, 12]",11,14,433,472,5,5313.359984999806,1,STOP,True,88411c38f91badf437702ef606cdd7c356982959fecb6ba537d727c6522b7350,"[0.9959843364435796, 0.004015663556420392]","[0.9959843364435796, 0.004015663556420392]",0.0,prediction_hit
complete,14,e5fa9df9085c11ebbd5cac1f6bf848b6,Was Humbert Lundén or Zita Hanrot born first?,"[""Humbert Lundén""]",10,cosine,gemini-3.5-flash-lite,Humbert Lundén,1.0,1.0,1.0,1.0,1.0,1.0,9,5,"[9, 10, 5, 0, 1, 3, 4, 6, 13, 2, 7]",11,"[9, 10, 5, 0, 1, 3, 4, 6, 13, 2]",10,14,433,469,5,483.8644920000661,1,STOP,False,4b07e2d94bb0646a9bb4c53aa6126e04d0a6b013738b0c992d03e633e6f207d3,,,,
complete,14,e5fa9df9085c11ebbd5cac1f6bf848b6,Was Humbert Lundén or Zita Hanrot born first?,"[""Humbert Lundén""]",10,graph_fixed,gemini-3.5-flash-lite,Humbert Lundén,1.0,1.0,1.0,1.0,1.0,1.0,9,5,"[9, 10, 6, 1, 3, 5, 0, 13, 14, 7, 12]",11,"[9, 10, 6, 1, 3, 5, 0, 13, 14, 7, 12]",11,14,433,472,5,7854.09414500009,1,STOP,False,a480739a5984d60c88cc81e20e46b0de4686d7f64ad451d9115aed2ca5153e84,,,,
complete,15,b964efc108fa11ebbdacac1f6bf848b6,"Which magazine was established first, Outwords or Others: A Magazine Of The New Verse?","[""Others: A Magazine Of The New Verse""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Others: A Magazine of the New Verse,1.0,1.0,0.5,0.5,1.0,1.0,10,9,"[10, 9, 11, 12, 20, 13, 21, 8, 14, 17, 22]",11,"[10, 9, 11, 12, 20, 13, 21, 8, 14, 17, 22]",11,32,433,491,8,3816.995053000028,1,STOP,False,379b4671e9ede8b4fad8a4215f2f6cbceee2255714bf31d11fd1cd2085100b32,,,,
complete,15,b964efc108fa11ebbdacac1f6bf848b6,"Which magazine was established first, Outwords or Others: A Magazine Of The New Verse?","[""Others: A Magazine Of The New Verse""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Others: A Magazine of the New Verse,1.0,1.0,0.5,0.5,1.0,1.0,10,9,"[10, 9, 11, 12, 20, 13, 21, 8, 14, 17, 22]",11,"[10, 9, 11, 12, 20, 13, 21, 8, 14, 17, 22]",11,32,433,491,8,3816.995053000028,1,STOP,True,379b4671e9ede8b4fad8a4215f2f6cbceee2255714bf31d11fd1cd2085100b32,"[0.9959843364435796, 0.004015663556420392]","[0.9959843364435796, 0.004015663556420392]",0.0,prediction_hit
complete,15,b964efc108fa11ebbdacac1f6bf848b6,"Which magazine was established first, Outwords or Others: A Magazine Of The New Verse?","[""Others: A Magazine Of The New Verse""]",10,cosine,gemini-3.5-flash-lite,Others: A Magazine of the New Verse,1.0,1.0,0.5,0.5,1.0,1.0,10,9,"[10, 9, 11, 12, 14, 20, 13, 22, 21, 18, 19]",11,"[10, 9, 11, 12, 14, 20, 13, 22, 21, 18]",10,48,433,489,8,4723.330937000355,1,STOP,False,c9f0836fc9be3cce8e7ee0fbe3039f8caccfb64fb168ddc5f54855fb696f9ca0,,,,
complete,15,b964efc108fa11ebbdacac1f6bf848b6,"Which magazine was established first, Outwords or Others: A Magazine Of The New Verse?","[""Others: A Magazine Of The New Verse""]",10,graph_fixed,gemini-3.5-flash-lite,Others: A Magazine of the New Verse,1.0,1.0,0.5,0.5,1.0,1.0,10,9,"[10, 9, 12, 11, 13, 20, 14, 21, 17, 8, 22]",11,"[10, 9, 12, 11, 13, 20, 14, 21, 17, 8, 22]",11,32,433,491,8,3613.690490999943,1,STOP,False,698a83e41d435b6f28f8afd94d4d398e61363d8da2a8c75542946834fb096926,,,,
complete,16,7ba283e608fa11ebbdacac1f6bf848b6,Did Kenneth Duberstein and Lee Mcgeorge Durrell share the same nationality?,"[""yes""]",10,adaptive_offline_global,gemini-3.5-flash-lite,American,0.0,0.0,0.5,0.5,0.0,0.0,30,0,"[30, 22, 21, 23, 26, 25, 24, 28, 27, 6, 18]",11,"[30, 22, 21, 23, 26, 25, 24, 28, 27, 6, 18]",11,20,395,450,1,4722.166335000111,1,STOP,False,fcb9a9f31e96cbdc12ed6a458771643b25d10ed24a1d02dd6c0d5aca0ed65688,,,,
complete,16,7ba283e608fa11ebbdacac1f6bf848b6,Did Kenneth Duberstein and Lee Mcgeorge Durrell share the same nationality?,"[""yes""]",10,adaptive_online_warm,gemini-3.5-flash-lite,American,0.0,0.0,0.5,0.5,0.0,0.0,30,0,"[30, 22, 21, 23, 26, 25, 24, 28, 27, 6, 18]",11,"[30, 22, 21, 23, 26, 25, 24, 28, 27, 6, 18]",11,20,395,450,1,4722.166335000111,1,STOP,True,fcb9a9f31e96cbdc12ed6a458771643b25d10ed24a1d02dd6c0d5aca0ed65688,"[0.9959843364435796, 0.004015663556420392]","[0.9929325438677223, 0.007067456132277697]",1.0,ranking_miss_update
complete,16,7ba283e608fa11ebbdacac1f6bf848b6,Did Kenneth Duberstein and Lee Mcgeorge Durrell share the same nationality?,"[""yes""]",10,cosine,gemini-3.5-flash-lite,Yes,1.0,1.0,1.0,1.0,1.0,1.0,30,0,"[30, 24, 22, 21, 0, 2, 26, 7, 27, 8, 33]",11,"[30, 24, 22, 21, 0, 2, 26, 7, 27]",9,33,395,441,1,699.3443889996342,1,STOP,False,bfa936e14281337131540127ef7caae928ee45f054b3d4906216fdb10975cd19,,,,
complete,16,7ba283e608fa11ebbdacac1f6bf848b6,Did Kenneth Duberstein and Lee Mcgeorge Durrell share the same nationality?,"[""yes""]",10,graph_fixed,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about Kenneth Duberstein's nationality.",0.0,0.0,0.5,0.5,0.0,0.0,30,0,"[30, 22, 23, 21, 26, 25, 24, 27, 28, 6, 18]",11,"[30, 22, 23, 21, 26, 25, 24, 27, 28, 6, 18]",11,20,395,450,22,4774.393417999818,1,STOP,False,df4268772399dfca06f4ffa40bf8695d85723a10d3f26e95adeb9ca709eea9f1,,,,
complete,17,025318340bde11eba7f7acde48001122,Where does the director of film Reel Bad Arabs work at?,"[""University of Massachusetts Amherst""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"Based on the provided reference context, there is no mention of where the director of the film works.",0.0,0.10526315789473685,0.5,0.5,1.0,1.0,24,25,"[24, 31, 26, 28, 39, 27, 25, 34, 29, 32, 35]",11,"[24, 31, 26, 28, 39, 27, 25, 34, 29, 32, 35]",11,14,453,495,20,4384.340400999463,1,STOP,True,5be955536952f3b340c3e33119582354ed5d730c4360db4a35f797ab40c739af,,,,
complete,17,025318340bde11eba7f7acde48001122,Where does the director of film Reel Bad Arabs work at?,"[""University of Massachusetts Amherst""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"Based on the provided reference context, there is no mention of where the director of the film works.",0.0,0.10526315789473685,0.5,0.5,1.0,1.0,24,25,"[24, 31, 26, 28, 39, 27, 25, 34, 29, 32, 35]",11,"[24, 31, 26, 28, 39, 27, 25, 34, 29, 32, 35]",11,14,453,495,20,4384.340400999463,1,STOP,False,5be955536952f3b340c3e33119582354ed5d730c4360db4a35f797ab40c739af,"[0.9929325438677223, 0.007067456132277697]","[0.9929325438677223, 0.007067456132277697]",0.0,prediction_hit
complete,17,025318340bde11eba7f7acde48001122,Where does the director of film Reel Bad Arabs work at?,"[""University of Massachusetts Amherst""]",10,cosine,gemini-3.5-flash-lite,Not mentioned,0.0,0.0,0.5,0.5,1.0,1.0,24,25,"[24, 31, 26, 27, 39, 28, 29, 25, 34, 35, 32]",11,"[24, 31, 26, 27, 39, 28, 29, 25, 34, 35, 32]",11,46,453,495,2,4984.870610000144,1,STOP,False,ff265da3be67d2b095caea29a0f7e6125223c820e699a8ef9a9de8f06a4327ab,,,,
complete,17,025318340bde11eba7f7acde48001122,Where does the director of film Reel Bad Arabs work at?,"[""University of Massachusetts Amherst""]",10,graph_fixed,gemini-3.5-flash-lite,Not mentioned in the reference context.,0.0,0.0,0.5,0.5,1.0,1.0,24,25,"[24, 28, 26, 25, 27, 31, 39, 29, 32, 30, 34]",11,"[24, 28, 26, 25, 27, 31, 39, 29, 32, 30]",10,14,453,495,7,516.4324799998212,1,STOP,False,0c676c53cb21419bdbd1d6727fcb42214c34c579846170085123da43435d0c78,,,,
complete,18,e5855d3f08cc11ebbd93ac1f6bf848b6,"Which film has the director who was born earlier, The King'S Prisoner or Pay As You Exit?","[""The King'S Prisoner""]",10,adaptive_offline_global,gemini-3.5-flash-lite,The King's Prisoner,1.0,1.0,0.75,1.0,0.0,1.0,10,14,"[10, 12, 13, 18, 11, 17, 5, 7, 6, 15, 14]",11,"[10, 12, 13, 18, 11, 17, 5, 7, 6, 15]",10,15,332,395,5,3629.117909999877,1,STOP,True,0768f00ffdea3b6cd5d5beb0b50bbc17822931a88178c2539e389d6171eee2dd,,,,
complete,18,e5855d3f08cc11ebbd93ac1f6bf848b6,"Which film has the director who was born earlier, The King'S Prisoner or Pay As You Exit?","[""The King'S Prisoner""]",10,adaptive_online_warm,gemini-3.5-flash-lite,The King's Prisoner,1.0,1.0,0.75,1.0,0.0,1.0,10,14,"[10, 12, 13, 18, 11, 17, 5, 7, 6, 15, 14]",11,"[10, 12, 13, 18, 11, 17, 5, 7, 6, 15]",10,15,332,395,5,3629.117909999877,1,STOP,False,0768f00ffdea3b6cd5d5beb0b50bbc17822931a88178c2539e389d6171eee2dd,"[0.9929325438677223, 0.007067456132277697]","[0.9929325438677223, 0.007067456132277697]",0.0,prediction_hit
complete,18,e5855d3f08cc11ebbd93ac1f6bf848b6,"Which film has the director who was born earlier, The King'S Prisoner or Pay As You Exit?","[""The King'S Prisoner""]",10,cosine,gemini-3.5-flash-lite,The King's Prisoner,1.0,1.0,0.75,0.75,1.0,1.0,10,14,"[10, 12, 13, 17, 18, 11, 16, 5, 14, 6, 4]",11,"[10, 12, 13, 17, 18, 11, 16, 5, 14, 6, 4]",11,18,332,391,5,475.2447109995046,1,STOP,False,a8e21dbf6e67bfd038af9fc2c8c751776eed510d465b4783b03ca444c4240037,,,,
complete,18,e5855d3f08cc11ebbd93ac1f6bf848b6,"Which film has the director who was born earlier, The King'S Prisoner or Pay As You Exit?","[""The King'S Prisoner""]",10,graph_fixed,gemini-3.5-flash-lite,The King's Prisoner,1.0,1.0,0.75,1.0,0.0,1.0,10,14,"[10, 13, 12, 11, 18, 17, 5, 7, 6, 15, 14]",11,"[10, 13, 12, 11, 18, 17, 5, 7, 6, 15]",10,15,332,395,5,3340.0012940001034,1,STOP,False,53207cfdcecac98f945e8e08bf5c9e8db2619c9ced27c663488b635e40169732,,,,
complete,19,1c62a55a0bde11eba7f7acde48001122,What nationality is Archduke Leopold Salvator Of Austria's father?,"[""Italian""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Austria,0.0,0.0,1.0,1.0,1.0,1.0,23,25,"[23, 10, 24, 25, 29, 8, 11, 26, 27, 28, 9]",11,"[23, 10, 24, 25, 29, 8, 11, 26, 27]",9,15,532,517,1,5217.221500000051,1,STOP,False,d1d5f911fcbdce77c411ae20cedd1ac56c6cebe48efab135912ab3cb7f2f7fe9,,,,
complete,19,1c62a55a0bde11eba7f7acde48001122,What nationality is Archduke Leopold Salvator Of Austria's father?,"[""Italian""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Austria,0.0,0.0,1.0,1.0,1.0,1.0,23,25,"[23, 24, 10, 25, 29, 8, 11, 26, 27, 28, 9]",11,"[23, 24, 10, 25, 29, 8, 11, 26, 27]",9,15,532,517,1,554.8781609995785,1,STOP,False,67f796a5064c866bc5e33fcc83860acf178755f8625d34831183fd9c85e1aed6,"[0.9929325438677223, 0.007067456132277697]","[0.9929325438677223, 0.007067456132277697]",0.0,prediction_hit
complete,19,1c62a55a0bde11eba7f7acde48001122,What nationality is Archduke Leopold Salvator Of Austria's father?,"[""Italian""]",10,cosine,gemini-3.5-flash-lite,Austria,0.0,0.0,1.0,1.0,1.0,1.0,23,25,"[23, 24, 29, 25, 10, 26, 8, 11, 27, 12, 9]",11,"[23, 24, 29, 25, 10, 26, 8, 11, 27, 12, 9]",11,41,532,515,1,6251.718102999803,1,STOP,False,df2f260c89983408c7436b6542ae5f8e6edd3c6cb381194794f315404a599fa9,,,,
complete,19,1c62a55a0bde11eba7f7acde48001122,What nationality is Archduke Leopold Salvator Of Austria's father?,"[""Italian""]",10,graph_fixed,gemini-3.5-flash-lite,Austria,0.0,0.0,1.0,1.0,1.0,1.0,23,25,"[23, 24, 25, 10, 28, 30, 29, 8, 11, 31, 26]",11,"[23, 24, 25, 10, 28, 30, 29, 8, 11, 31]",10,15,532,517,1,453.18831599979603,1,STOP,False,e13b0d06170b2f0bb2a18df441f42bc24c57393975672bf1e81a0bd9218beb67,,,,
complete,20,3154e71c0bdd11eba7f7acde48001122,Where was the director of film The Bloom Of Yesterday born?,"[""Göttingen""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Göttingen,1.0,1.0,1.0,1.0,1.0,1.0,11,0,"[11, 0, 8, 2, 7, 3, 1, 14, 5, 4, 9]",11,"[11, 0, 8, 2, 7, 3, 1, 14, 5, 4, 9]",11,14,322,371,3,8746.996060999663,1,STOP,True,d7d42ed077c5afdb688a54b91724bdfc2b8beb39576c0e92ce5dbeb492718274,,,,
complete,20,3154e71c0bdd11eba7f7acde48001122,Where was the director of film The Bloom Of Yesterday born?,"[""Göttingen""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Göttingen,1.0,1.0,1.0,1.0,1.0,1.0,11,0,"[11, 0, 8, 2, 7, 3, 1, 14, 5, 4, 9]",11,"[11, 0, 8, 2, 7, 3, 1, 14, 5, 4, 9]",11,14,322,371,3,8746.996060999663,1,STOP,False,d7d42ed077c5afdb688a54b91724bdfc2b8beb39576c0e92ce5dbeb492718274,"[0.9929325438677223, 0.007067456132277697]","[0.9929325438677223, 0.007067456132277697]",0.0,prediction_hit
complete,20,3154e71c0bdd11eba7f7acde48001122,Where was the director of film The Bloom Of Yesterday born?,"[""Göttingen""]",10,cosine,gemini-3.5-flash-lite,Göttingen,1.0,1.0,1.0,1.0,1.0,1.0,11,0,"[11, 0, 2, 7, 8, 6, 5, 4, 1, 14, 3]",11,"[11, 0, 2, 7, 8, 6, 5, 4, 1, 14, 3]",11,18,322,374,3,492.0726129994364,1,STOP,False,b8a088d80ad73919bd1755d3413e2bc724ae8b0ba582b8dbe79033779a7c84d5,,,,
complete,20,3154e71c0bdd11eba7f7acde48001122,Where was the director of film The Bloom Of Yesterday born?,"[""Göttingen""]",10,graph_fixed,gemini-3.5-flash-lite,Göttingen,1.0,1.0,1.0,1.0,1.0,1.0,11,0,"[11, 8, 0, 2, 7, 3, 1, 14, 5, 4, 9]",11,"[11, 8, 0, 2, 7, 3, 1, 14, 5, 4, 9]",11,14,322,371,3,40571.364325000104,1,STOP,False,b9ec740326d8caef9b94d3cf65f6711f3bcc7c0bf8f2f066eb01192f863bbd1e,,,,
complete,21,86b79d2c0bdc11eba7f7acde48001122,Where was the place of death of Louis Of France (1264–1276)'s father?,"[""Perpignan""]",10,adaptive_offline_global,gemini-3.5-flash-lite,Tunis,0.0,0.0,0.5,0.5,1.0,1.0,32,33,"[32, 34, 37, 23, 35, 33, 27, 24, 8, 25, 15]",11,"[32, 34, 37, 23, 35, 33, 27, 24, 8, 25, 15]",11,25,434,490,2,482.11180999987846,1,STOP,False,8a069c3975c48b038f74d7b5bd2417419f8c717ed5ddade28fe89d4a7612d04c,,,,
complete,21,86b79d2c0bdc11eba7f7acde48001122,Where was the place of death of Louis Of France (1264–1276)'s father?,"[""Perpignan""]",10,adaptive_online_warm,gemini-3.5-flash-lite,Tunis,0.0,0.0,0.5,0.5,1.0,1.0,32,33,"[32, 34, 37, 33, 35, 23, 27, 24, 8, 25, 15]",11,"[32, 34, 37, 33, 35, 23, 27, 24, 8, 25, 15]",11,25,434,490,2,415.2162579994183,1,STOP,False,b6f0406a05d41a7a7cbc31e62f0c9d3599162e74701bd430b0625d4ab7cff515,"[0.9929325438677223, 0.007067456132277697]","[0.9929325438677223, 0.007067456132277697]",0.0,prediction_hit
complete,21,86b79d2c0bdc11eba7f7acde48001122,Where was the place of death of Louis Of France (1264–1276)'s father?,"[""Perpignan""]",10,cosine,gemini-3.5-flash-lite,Château de Vincennes,0.0,0.0,0.5,0.5,1.0,1.0,32,33,"[32, 34, 33, 37, 23, 35, 24, 8, 28, 31, 27]",11,"[32, 34, 33, 37, 23, 35, 24, 8, 28]",9,44,434,487,5,400.6971850003538,1,STOP,False,ccae93cbe3e4524b8aa1ea594414774a7f29f2c46d507fff8d29a6a904400feb,,,,
complete,21,86b79d2c0bdc11eba7f7acde48001122,Where was the place of death of Louis Of France (1264–1276)'s father?,"[""Perpignan""]",10,graph_fixed,gemini-3.5-flash-lite,"To answer the question about the place of death of Philip III of France (the father of Louis of France, 1264–1276), the provided reference context contains his birth and death dates (""Philip III (30 April 1245 – 5 October",0.0,0.0,0.5,0.5,1.0,1.0,32,33,"[32, 34, 33, 37, 35, 36, 23, 24, 27, 25, 8]",11,"[32, 34, 33, 37, 35, 36, 23, 24, 27, 25]",10,25,434,489,60,799.1110080001818,1,MAX_TOKENS,False,4a20473379b59a8779ace5349652076f16e9c6081093195d3f35338b98d50273,,,,
complete,22,ec01166e087011ebbd63ac1f6bf848b6,"Which film has the director born earlier, Two Balloons or The Pocket-Knife?","[""The Pocket-Knife""]",10,adaptive_offline_global,gemini-3.5-flash-lite,The Pocket-Knife,1.0,1.0,0.5,0.75,1.0,1.0,8,6,"[8, 7, 6, 12, 10, 11, 14, 13, 5, 17, 4]",11,"[8, 7, 6, 12, 10, 11, 14, 13, 5, 17]",10,13,333,390,4,396.0913239998263,1,STOP,True,4b027128e590200e2b18e43c6464b783105009e628363eed56b30b47b128ab0c,,,,
complete,22,ec01166e087011ebbd63ac1f6bf848b6,"Which film has the director born earlier, Two Balloons or The Pocket-Knife?","[""The Pocket-Knife""]",10,adaptive_online_warm,gemini-3.5-flash-lite,The Pocket-Knife,1.0,1.0,0.5,0.75,1.0,1.0,8,6,"[8, 7, 6, 12, 10, 11, 14, 13, 5, 17, 4]",11,"[8, 7, 6, 12, 10, 11, 14, 13, 5, 17]",10,13,333,390,4,396.0913239998263,1,STOP,False,4b027128e590200e2b18e43c6464b783105009e628363eed56b30b47b128ab0c,"[0.9929325438677223, 0.007067456132277697]","[0.9929325438677223, 0.007067456132277697]",0.0,prediction_hit
complete,22,ec01166e087011ebbd63ac1f6bf848b6,"Which film has the director born earlier, Two Balloons or The Pocket-Knife?","[""The Pocket-Knife""]",10,cosine,gemini-3.5-flash-lite,The Pocket-Knife,1.0,1.0,0.5,0.5,1.0,1.0,8,6,"[8, 6, 7, 14, 12, 11, 10, 18, 0, 17, 13]",11,"[8, 6, 7, 14, 12, 11, 10, 18, 0, 17, 13]",11,18,333,394,4,25929.924637000113,1,STOP,False,dcfc0efce92d4caa731de51a7e914eb7a5c1994b337be72fa848f82ba06ac0a5,,,,
complete,22,ec01166e087011ebbd63ac1f6bf848b6,"Which film has the director born earlier, Two Balloons or The Pocket-Knife?","[""The Pocket-Knife""]",10,graph_fixed,gemini-3.5-flash-lite,The Pocket-Knife,1.0,1.0,0.5,0.75,1.0,1.0,8,6,"[8, 7, 6, 12, 13, 10, 11, 14, 5, 17, 4]",11,"[8, 7, 6, 12, 13, 10, 11, 14, 5, 17]",10,13,333,390,4,371.8539169994983,1,STOP,False,32b393c54d73c4bcc983827d7d6675d5528dd25ccb7a66cba4e4481300e3e966,,,,
complete,23,3bf7693408df11ebbda0ac1f6bf848b6,"Which film has the director who died later, Return Of The Ewok or Rattle Of A Simple Man?","[""Return Of The Ewok""]",10,adaptive_offline_global,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about the film ""Return Of The Ewok"" or the death date of its director, so the question cannot be answered using only the given context.",0.0,0.17647058823529413,0.75,0.75,1.0,1.0,14,13,"[14, 13, 11, 16, 1, 19, 5, 2, 18, 3, 12]",11,"[14, 13, 11, 16, 1, 19, 5, 2, 18]",9,18,397,451,43,605.4014169994844,1,STOP,False,e480b7ed869e794c15379e7206d4f6d47902f70e9d793c36bce30cf3fc1017f8,,,,
complete,23,3bf7693408df11ebbda0ac1f6bf848b6,"Which film has the director who died later, Return Of The Ewok or Rattle Of A Simple Man?","[""Return Of The Ewok""]",10,adaptive_online_warm,gemini-3.5-flash-lite,"I am sorry, but the provided reference context does not contain information about the film ""Return Of The Ewok"" or the death date of its director, so the question cannot be answered using only the given context.",0.0,0.17647058823529413,0.75,0.75,1.0,1.0,14,13,"[14, 13, 11, 16, 1, 19, 5, 2, 18, 3, 12]",11,"[14, 13, 11, 16, 1, 19, 5, 2, 18]",9,18,397,451,43,605.4014169994844,1,STOP,True,e480b7ed869e794c15379e7206d4f6d47902f70e9d793c36bce30cf3fc1017f8,"[0.9929325438677223, 0.007067456132277697]","[0.9929325438677223, 0.007067456132277697]",0.0,prediction_hit
