q_idx,config_k,question,gold_answers,pool_size,n_cosine_chunks,n_graph_chunks,n_adaptive_chunks,cosine_answer,graph_answer,adaptive_answer,cosine_em,graph_em,adaptive_em,cosine_f1,graph_f1,adaptive_f1
54,4,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,208,5,5,5,"Laura Barton, played by Cardellini.","Laura Barton, played by Cardellini.",Steven Rodriguez.,0.0,0.0,0.0,0.0,0.0,0.0
54,5,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,208,6,6,6,"Laura Barton, played by Cardellini.","Laura Barton, played by Cardellini.",Steven Rodriguez.,0.0,0.0,0.0,0.0,0.0,0.0
54,6,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,208,7,7,7,"Mae Capone, the wife of the title character.",Steven Rodriguez.,Steven Rodriguez.,0.0,0.0,0.0,0.0,0.0,0.0
54,8,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,208,9,9,9,: Linda Edna Cardellini is the spouse of the person who voices Jarvis in the Avengers Age of Ultron.,", she appeared in the TV series The Mindy Project, which was canceled in 2016.

In 2017, she reprised her role in the",Steven Rodriguez.,0.0,0.0,0.0,0.0,0.0,0.0
54,10,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,208,11,11,11,"the character. She also appeared in the 2019 film The Curse of La Llorona, playing the role of Laura Barton, a love interest of the",", she appeared in the TV series The Mindy Project, which was canceled in 2016.

In 2017, she reprised her role in the","drama film Green Book (2018), and the horror film The Curse of La Llorona (2021). She was nominated for the Primetime Emmy Award",0.0,0.0,0.0,0.0,0.0,0.0
54,12,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,208,13,13,13,"the character. She also appeared in the 2019 film The Curse of La Llorona, playing the role of Laura Barton, a love interest of the",", she appeared in the TV series The Mindy Project, which was canceled in 2016.

In 2017, she reprised her role in the","drama film Green Book (2018), and the horror film The Curse of La Llorona (2021). She was nominated for the Primetime Emmy Award",0.0,0.0,0.0,0.0,0.0,0.0
54,14,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,208,15,15,15,"the character. She also appeared in the 2019 film The Curse of La Llorona, playing the role of Laura Barton, a love interest of the",", she appeared in the TV series The Mindy Project, which was canceled in 2016.

In 2017, she reprised her role in the","drama film Green Book (2018), and the horror film The Curse of La Llorona (2021). She was nominated for the Primetime Emmy Award",0.0,0.0,0.0,0.0,0.0,0.0
54,16,Who is the spouse of the person who voices Jarvis in the Avengers Age of Ultron?,Jennifer Connelly,208,17,17,17,"the character. She also appeared in the 2019 film The Curse of La Llorona, playing the role of Laura Barton, a love interest of the",", she appeared in the TV series The Mindy Project, which was canceled in 2016.

In 2017, she reprised her role in the","drama film Green Book (2018), and the horror film The Curse of La Llorona (2021). She was nominated for the Primetime Emmy Award",0.0,0.0,0.0,0.0,0.0,0.0
55,3,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,4,4,4,"Will Arnett's wife, Lauren Lapkus.","Will Arnett's wife, Lauren Lapkus.",Michael Cera.,0.0,0.0,0.0,0.0,0.0,0.0
55,4,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,5,5,5,"Will Arnett's wife, Amy Poehler.","Will Arnett's wife, Lauren Lapkus.","Will Arnett's wife, Amy Poehler.",0.0,0.0,0.0,0.5714,0.0,0.5714
55,5,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,6,6,6,"Will Arnett's wife, Lauren Lapkus.",None of the above. The person who plays Batman is Will Arnett.,None of the above.,0.0,0.0,0.0,0.0,0.0,0.0
55,6,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,7,7,7,"Will Arnett's wife, Sarah Silverman.","Will Arnett's wife, Lauren Lapkus.",None of the above.,0.0,0.0,0.0,0.0,0.0,0.0
55,8,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,9,9,9,Batman in the Lego Batman Movie?,"Will Arnett's wife, Lauren Lapkus.",Rosario Dawson.,0.0,0.0,0.0,0.0,0.0,0.0
55,10,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,11,11,11,"premiere in Dublin, Ireland on January 29, 2017, and was released in the United States on February 10, 2017 in RealD","main character of the

The Lego Batman Movie had its world premiere in Dublin, Ireland on January 29, 2017, and was released in the United",None of the above. The person who plays Batman is Jared Stern.,0.0,0.0,0.0,0.0,0.0,0.0
55,12,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,13,13,13,"premiere in Dublin, Ireland on January 29, 2017, and was released in the United States on February 10, 2017 in RealD","main character of the

The Lego Batman Movie had its world premiere in Dublin, Ireland on January 29, 2017, and was released in the United","Will Arnett's wife, Lauren Lapkus.",0.0,0.0,0.0,0.0,0.0,0.0
55,14,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,15,15,15,"premiere in Dublin, Ireland on January 29, 2017, and was released in the United States on February 10, 2017 in RealD","main character of the

The Lego Batman Movie had its world premiere in Dublin, Ireland on January 29, 2017, and was released in the United","animation, voice acting, score, visual style, and humor, and was also commercially successful, having grossed $312 million worldwide against a budget of around $",0.0,0.0,0.0,0.0,0.0,0.0
55,16,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,214,17,17,17,"premiere in Dublin, Ireland on January 29, 2017, and was released in the United States on February 10, 2017 in RealD","main character of the

The Lego Batman Movie had its world premiere in Dublin, Ireland on January 29, 2017, and was released in the United","animation, voice acting, score, visual style, and humor, and was also commercially successful, having grossed $312 million worldwide against a budget of around $",0.0,0.0,0.0,0.0,0.0,0.0
56,3,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,4,4,4,"See also: Mayor of Atlanta, 2017 United States elections.",The mayor of Atlanta is currently presiding.,The mayor of Atlanta is currently presiding.,0.0,0.0,0.0,0.0,0.0,0.0
56,4,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,5,5,5,"Kasim Reed, who is the current mayor of Atlanta.",Kwanza Hall.,Ceasar Mitchell,0.0,0.0,0.0,0.0,0.0,0.0
56,5,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,6,6,6,"Kasim Reed, who is the current mayor of Atlanta.","John Eaves, Fulton County Chairman, District 7, At-Large.","See also: Mayor of Atlanta, 2017 United States elections.",0.0,0.0,0.0,0.0,0.0,0.0
56,6,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,7,7,7,Ceasar Mitchell.,"Kwanza Hall, Atlanta City Councilmember (District 2)",Ceasar Mitchell.,0.0,0.0,0.0,0.0,0.0,0.0
56,8,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,9,9,9,Ceasar Mitchell.,Ceasar Mitchell.,Ceasar Mitchell.,0.0,0.0,0.0,0.0,0.0,0.0
56,10,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,11,11,11,"Rusty Paul, who is the mayor of Sandy Springs, Georgia.",Ceasar Mitchell.,Ceasar Mitchell.,0.0,0.0,0.0,0.0,0.0,0.0
56,12,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,13,13,13,"the new mayor of Atlanta on January 2, 2018.

Note: The passage does not mention Rusty Paul, but rather mentions Mary Norwood,","endorsed Ceasar Mitchell, Atlanta City Council President, in the 2017 Atlanta mayoral election?

Answer: Mary Norwood, Atlanta City Councilmember (Post","The Round House, Connecticut, 2020
One Midtown Plaza Lobby, Atlanta, Georgia, 2007
Health Services Center, Yale University, New",0.0,0.0,0.0,0.0,0.0,0.0
56,14,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,15,15,15,"the new mayor of Atlanta on January 2, 2018.

Note: The passage does not mention Rusty Paul, but rather mentions Mary Norwood,","1,000 voters in the Atlanta metropolitan area voted in the 2017 mayoral election.  The results were as follows:
* Ceasar Mitchell,","The Round House, Connecticut, 2020
One Midtown Plaza Lobby, Atlanta, Georgia, 2007
Health Services Center, Yale University, New",0.0,0.0,0.0,0.0,0.0,0.0
56,16,Who is the mayor presiding now where Merrill Elam was born?,Lance Bottoms,215,17,17,17,"the new mayor of Atlanta on January 2, 2018.

Note: The passage does not mention Rusty Paul, but rather mentions Mary Norwood,","1,000 voters in the Atlanta metropolitan area voted in the 2017 mayoral election.  The results were as follows:
* Ceasar Mitchell,","The Round House, Connecticut, 2020
One Midtown Plaza Lobby, Atlanta, Georgia, 2007
Health Services Center, Yale University, New",0.0,0.0,0.0,0.0,0.0,0.0
57,3,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,4,4,4,Republicans took control of the House of Representatives.,The party that gained control of Congress in the midterm elections in 1946 took control of the House of Representatives.,The party that gained control of Congress in the midterm elections in 1946 took control of the House of Representatives.,0.0,0.0,0.0,0.0,0.0,0.0
57,4,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,5,5,5,"January 3, 1947.",The Republicans took control of the House of Representatives.,The party that gained control of Congress in the midterm elections in 1946 took control of the House of Representatives.,0.0,0.0,0.0,0.4,0.0,0.0
57,5,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,6,6,6,Republicans took control of the House of Representatives.,Truman became President.,Republicans took control of the House.,0.0,0.0,0.0,0.0,0.0,0.0
57,6,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,7,7,7,Republicans took control of the House of Representatives.,Truman took office in January 1945.,Republicans took control of the House of Representatives.,0.0,0.0,0.0,0.0,0.25,0.0
57,8,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,9,9,9,Republicans took control of the House of Representatives.,The House of Representatives.,Republicans took control of the House of Representatives.,0.0,0.0,0.0,0.0,0.0,0.0
57,10,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,11,11,11,Republicans took control of the House of Representatives.,The Republicans took control of the House of Representatives.,The party that gained control of Congress in the midterm elections in 1946 took control of the House of Representatives.,0.0,0.0,0.0,0.0,0.0,0.0
57,12,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,13,13,13,"Election Statistics - Office of the Clerk

Note: The 1946 House of Representatives election was a special election held on November 5, 1946,","Representatives elections
2016 United States presidential election
2016 United States Senate elections
2016 United States House of Representatives elections
2016 United States presidential election","on the brink of disaster” and that the state was “in a state of crisis.” Trump, who was campaigning in the state, called Walker “weak”",0.0,0.0,0.0,0.0,0.0,0.0
57,14,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,15,15,15,"Election Statistics - Office of the Clerk

Note: The 1946 House of Representatives election was a special election held on November 5, 1946,","Representatives elections
2016 United States presidential election
2016 United States Senate elections
2016 United States House of Representatives elections
2016 United States presidential election","on the brink of disaster” and that the state was “in a state of crisis.” Trump, who was campaigning in the state, called Walker “weak”",0.0,0.0,0.0,0.0,0.0,0.0
57,16,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,235,17,17,17,"Election Statistics - Office of the Clerk

Note: The 1946 House of Representatives election was a special election held on November 5, 1946,","Representatives elections
2016 United States presidential election
2016 United States Senate elections
2016 United States House of Representatives elections
2016 United States presidential election","on the brink of disaster” and that the state was “in a state of crisis.” Trump, who was campaigning in the state, called Walker “weak”",0.0,0.0,0.0,0.0,0.0,0.0
58,3,What is the record label for the band which performed Pythons?,Kanine Records,71,4,4,4,Sire Records.,Sire Records,Sire Records.,0.0,0.0,0.0,0.5,0.5,0.5
58,4,What is the record label for the band which performed Pythons?,Kanine Records,71,5,5,5,Sire Records.,Sire Records,Impulse!,0.0,0.0,0.0,0.5,0.5,0.0
58,5,What is the record label for the band which performed Pythons?,Kanine Records,71,6,6,6,Sire Records,Sire Records,Sire Records,0.0,0.0,0.0,0.5,0.5,0.5
58,6,What is the record label for the band which performed Pythons?,Kanine Records,71,7,7,7,Sire Records,Atlantic Records.,Sire Records.,0.0,0.0,0.0,0.5,0.5,0.5
58,8,What is the record label for the band which performed Pythons?,Kanine Records,71,9,9,9,Sire Records.,Sire Records.,Sire Records.,0.0,0.0,0.0,0.5,0.5,0.5
58,10,What is the record label for the band which performed Pythons?,Kanine Records,71,11,11,11,":00
""South of the Border"" (Jimmy Kennedy, Michael Carr) – 2:06
""Acapulco at Night"" (George",") - 2:38
""Land of Love"" (Terry) - 6:36
""Electric Mumbles"" (Terry) -","band Surfer Blood. It was released in 2013 under Sire Records.

Personnel
John Paul Pitts - vocals, guitar
Thomas Fek",0.0,0.0,0.0,0.0,0.0,0.0952
58,12,What is the record label for the band which performed Pythons?,Kanine Records,71,13,13,13,":00
""South of the Border"" (Jimmy Kennedy, Michael Carr) – 2:06
""Acapulco at Night"" (George",") - 2:38
""Land of Love"" (Terry) - 6:36
""Electric Mumbles"" (Terry) -","band Surfer Blood. It was released in 2013 under Sire Records.

Personnel
John Paul Pitts - vocals, guitar
Thomas Fek",0.0,0.0,0.0,0.0,0.0,0.0952
58,14,What is the record label for the band which performed Pythons?,Kanine Records,71,15,15,15,":00
""South of the Border"" (Jimmy Kennedy, Michael Carr) – 2:06
""Acapulco at Night"" (George",") - 2:38
""Land of Love"" (Terry) - 6:36
""Electric Mumbles"" (Terry) -","band Surfer Blood. It was released in 2013 under Sire Records.

Personnel
John Paul Pitts - vocals, guitar
Thomas Fek",0.0,0.0,0.0,0.0,0.0,0.0952
58,16,What is the record label for the band which performed Pythons?,Kanine Records,71,17,17,17,":00
""South of the Border"" (Jimmy Kennedy, Michael Carr) – 2:06
""Acapulco at Night"" (George",") - 2:38
""Land of Love"" (Terry) - 6:36
""Electric Mumbles"" (Terry) -","band Surfer Blood. It was released in 2013 under Sire Records.

Personnel
John Paul Pitts - vocals, guitar
Thomas Fek",0.0,0.0,0.0,0.0,0.0,0.0952
59,3,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,4,4,4,Lucy Mack Smith.,Lucy Mack Smith.,Lucy Mack Smith.,1.0,1.0,1.0,1.0,1.0,1.0
59,4,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,5,5,5,Lucy Mack Smith.,Lucy Mack Smith.,Lucy Mack Smith.,1.0,1.0,1.0,1.0,1.0,1.0
59,5,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,6,6,6,Lucy Mack Smith.,Lucy Mack Smith.,Lucy Mack Smith.,1.0,1.0,1.0,1.0,1.0,1.0
59,6,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,7,7,7,Lucy Mack Smith.,Lucy Mack Smith.,Lucy Mack Smith.,1.0,1.0,1.0,1.0,1.0,1.0
59,8,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,9,9,9,Lucy Mack Smith.,Lucy Mack Smith.,Lucy Mack Smith.,1.0,1.0,1.0,1.0,1.0,1.0
59,10,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,11,11,11,"2 publication of the book Joseph Smith the Prophet, His Family and His Friends: A Study Based on Facts and Documents. The book was edited by Fugate",".  The most prominent modern theory among many ex-Mormons is that Smith composed the translation in response to the provincial opinions of his time, perhaps while in",Lucy Mack Smith.,0.0,0.0,1.0,0.0769,0.0769,1.0
59,12,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,13,13,13,"2 publication of the book Joseph Smith the Prophet, His Family and His Friends: A Study Based on Facts and Documents. The book was edited by Fugate",".  The most prominent modern theory among many ex-Mormons is that Smith composed the translation in response to the provincial opinions of his time, perhaps while in","in the Netherlands. He was a member of the Dutch Reformed Church and was a friend of the Dutch theologian and historian, Jan van Waesberghe",0.0,0.0,0.0,0.0769,0.0769,0.0
59,14,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,15,15,15,"2 publication of the book Joseph Smith the Prophet, His Family and His Friends: A Study Based on Facts and Documents. The book was edited by Fugate",".  The most prominent modern theory among many ex-Mormons is that Smith composed the translation in response to the provincial opinions of his time, perhaps while in","in the Netherlands. He was a member of the Dutch Reformed Church and was a friend of the Dutch theologian and historian, Jan van Waesberghe",0.0,0.0,0.0,0.0769,0.0769,0.0
59,16,Who was the mother of the person who found the sacred writings that became the Book of Mormon?,Lucy Mack Smith,211,17,17,17,"2 publication of the book Joseph Smith the Prophet, His Family and His Friends: A Study Based on Facts and Documents. The book was edited by Fugate",".  The most prominent modern theory among many ex-Mormons is that Smith composed the translation in response to the provincial opinions of his time, perhaps while in","in the Netherlands. He was a member of the Dutch Reformed Church and was a friend of the Dutch theologian and historian, Jan van Waesberghe",0.0,0.0,0.0,0.0769,0.0769,0.0
60,3,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,4,4,4,"Tom Hood, her brother.","Tom Hood, the humourist.","Tom Hood, the humourist.",0.0,0.0,0.0,0.6667,0.8,0.8
60,4,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,5,5,5,"Tom Hood, her brother.","Tom Hood, the humourist.","Tom Hood, her brother.",0.0,0.0,0.0,0.6667,0.8,0.6667
60,5,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,6,6,6,Tom Hood,"Tom Hood, her brother.","Tom Hood, her brother.",1.0,0.0,0.0,1.0,0.6667,0.6667
60,6,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,7,7,7,Tom Hood,"Tom Hood, her brother.","Tom Hood, her brother.",1.0,0.0,0.0,1.0,0.6667,0.6667
60,8,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,9,9,9,"Tom Hood, the humourist, playwright, and author.","Tom Hood, her brother.","Tom Hood, her brother.",0.0,0.0,0.0,0.5,0.6667,0.6667
60,10,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,11,11,11,"there. He was captured by the French police in October 1941.  He escaped from prison in 1942 and returned to the United Kingdom.

B","ist and actor, John G. Blyth, who was a friend of the poet Thomas Hood. Hood's brother, Tom Hood, was also a friend","18 December 1893 in Mauzac-et-Grand-Castang, Dordogne, France. He was the son of a French farmer. He",0.0,0.0,0.0,0.0,0.1818,0.0
60,12,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,13,13,13,"there. He was captured by the French police in October 1941.  He escaped from prison in 1942 and returned to the United Kingdom.

B","ist and actor, John G. Blyth, who was a friend of the poet Thomas Hood. Hood's brother, Tom Hood, was also a friend","18 December 1893 in Mauzac-et-Grand-Castang, Dordogne, France. He was the son of a French farmer. He",0.0,0.0,0.0,0.0,0.1818,0.0
60,14,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,15,15,15,"there. He was captured by the French police in October 1941.  He escaped from prison in 1942 and returned to the United Kingdom.

B","ist and actor, John G. Blyth, who was a friend of the poet Thomas Hood. Hood's brother, Tom Hood, was also a friend","18 December 1893 in Mauzac-et-Grand-Castang, Dordogne, France. He was the son of a French farmer. He",0.0,0.0,0.0,0.0,0.1818,0.0
60,16,Who is Frances Freeling Broderip's sibling?,Tom Hood | Thomas Hood,210,17,17,17,"there. He was captured by the French police in October 1941.  He escaped from prison in 1942 and returned to the United Kingdom.

B","ist and actor, John G. Blyth, who was a friend of the poet Thomas Hood. Hood's brother, Tom Hood, was also a friend","18 December 1893 in Mauzac-et-Grand-Castang, Dordogne, France. He was the son of a French farmer. He",0.0,0.0,0.0,0.0,0.1818,0.0
61,3,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,4,4,4,The ITF.,The Fed Cup.,Fed Cup.,1.0,0.0,0.0,1.0,0.0,0.0
61,4,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,5,5,5,The Billie Jean King Cup.,"The Federation Cup ""legacy.""",The competition that the 1965 Federation Cup is part of is named after the French racing team Matra Sports.,0.0,0.0,0.0,0.0,0.3333,0.1053
61,5,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,6,6,6,The Billie Jean King Cup.,The Federation Cup.,Matra Sports.,0.0,0.0,0.0,0.0,0.4,0.0
61,6,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,7,7,7,The Billie Jean King Cup.,The Federation Cup.,Matra Sports.,0.0,0.0,0.0,0.0,0.4,0.0
61,8,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,9,9,9,The Billie Jean King Cup.,The Federation Cup.,The Federation Cup.,0.0,0.0,0.0,0.0,0.4,0.4
61,10,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,11,11,11,The Billie Jean King Cup.,Matra Sports.,"The Federation Cup ""legacy""",0.0,0.0,0.0,0.0,0.0,0.3333
61,12,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,13,13,13,", Nell Hopman, was the first to organize a women's tennis tournament in the United States. The first women's tennis tournament in the United States was",". The host nation is required to build a special tennis complex, which is a requirement for the tournament to be held in the host nation.

The Matra company","be used for the 1969 championship.

Matra's 1969 championship was won by Jackie Stewart, with the car being the Tyrrell-run Matra",0.0,0.0,0.0,0.087,0.08,0.0
61,14,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,15,15,15,", Nell Hopman, was the first to organize a women's tennis tournament in the United States. The first women's tennis tournament in the United States was",". The host nation is required to build a special tennis complex, which is a requirement for the tournament to be held in the host nation.

The Matra company","be used for the 1969 championship.

Matra's 1969 championship was won by Jackie Stewart, with the car being the Tyrrell-run Matra",0.0,0.0,0.0,0.087,0.08,0.0
61,16,What is the competition that the 1965 Federation Cup is part of named after?,International Tennis Federation | ITF,205,17,17,17,", Nell Hopman, was the first to organize a women's tennis tournament in the United States. The first women's tennis tournament in the United States was",". The host nation is required to build a special tennis complex, which is a requirement for the tournament to be held in the host nation.

The Matra company","be used for the 1969 championship.

Matra's 1969 championship was won by Jackie Stewart, with the car being the Tyrrell-run Matra",0.0,0.0,0.0,0.087,0.08,0.0
62,3,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,4,4,4,Arnaud Joyet.,Arnaud Joyet,Arnaud Joyet.,0.0,0.0,0.0,0.0,0.0,0.0
62,4,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,5,5,5,Arnaud Joyet.,Arnaud Joyet.,Arnaud Joyet.,0.0,0.0,0.0,0.0,0.0,0.0
62,5,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,6,6,6,Arnaud Joyet.,Arnaud Joyet.,Arnaud Joyet.,0.0,0.0,0.0,0.0,0.0,0.0
62,6,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,7,7,7,Arnaud Joyet.,Arnaud Joyet.,Arnaud Joyet,0.0,0.0,0.0,0.0,0.0,0.0
62,8,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,9,9,9,Arnaud Joyet.,Arnaud Joyet.,Arnaud Joyet.,0.0,0.0,0.0,0.0,0.0,0.0
62,10,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,11,11,11,Arnaud Joyet.,Arnaud Joyet.,Arnaud Joyet.,0.0,0.0,0.0,0.0,0.0,0.0
62,12,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,13,13,13,"hibli's animated film adaptation of the novel.

Passage 7:
Arnaud Joyet
Arnaud Joyet (born 3 April",". However, the character was eventually voiced by Isaac Hayes, who was a friend of Parker and Stone.

The character of Chef was originally created by Parker and Stone",". He also stated that the episode was inspired by the film ""The Dark Knight Rises"" and the video game ""South Park: The Stick of Truth"".",0.0,0.0,0.0,0.0,0.0,0.0
62,14,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,15,15,15,"hibli's animated film adaptation of the novel.

Passage 7:
Arnaud Joyet
Arnaud Joyet (born 3 April",". However, the character was eventually voiced by Isaac Hayes, who was a friend of Parker and Stone.

The character of Chef was originally created by Parker and Stone",". He also stated that the episode was inspired by the film ""The Dark Knight Rises"" and the video game ""South Park: The Stick of Truth"".",0.0,0.0,0.0,0.0,0.0,0.0
62,16,What is the place of birth of who does the voice of stan on the series that Insecurity is part of?,"Denver | Denver, Colorado",222,17,17,17,"hibli's animated film adaptation of the novel.

Passage 7:
Arnaud Joyet
Arnaud Joyet (born 3 April",". However, the character was eventually voiced by Isaac Hayes, who was a friend of Parker and Stone.

The character of Chef was originally created by Parker and Stone",". He also stated that the episode was inspired by the film ""The Dark Knight Rises"" and the video game ""South Park: The Stick of Truth"".",0.0,0.0,0.0,0.0,0.0,0.0
63,3,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou | Carl L. Bankston,232,4,4,4,Priscilla Barnes.,The author of the book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch is not specified in the passage,Priscilla Barnes.,0.0,0.0,0.0,0.0,0.0,0.0
63,4,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou | Carl L. Bankston,232,5,5,5,D. W. Griffith,Priscilla Barnes,Priscilla Barnes.,0.0,0.0,0.0,0.0,0.0,0.0
63,5,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou | Carl L. Bankston,232,6,6,6,D. W. Griffith,Aaron Spelling.,Priscilla Barnes.,0.0,0.0,0.0,0.0,0.0,0.0
63,6,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou | Carl L. Bankston,232,7,7,7,D. W. Griffith,Aaron Spelling.,Aaron Spelling,0.0,0.0,0.0,0.0,0.0,0.0
63,8,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou | Carl L. Bankston,232,9,9,9,D. W. Griffith,The author of the book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch is not specified in the passage,Aaron Spelling.,0.0,0.0,0.0,0.0,0.0,0.0
63,10,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou | Carl L. Bankston,232,11,11,11,as the main character?,Priscilla Barnes,Aaron Spelling.,0.0,0.0,0.0,0.0,0.0,0.0
63,12,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou | Carl L. Bankston,232,13,13,13,") is a wealthy and eccentric millionaire who has a habit of getting into trouble. He is the owner of the Dry Gulch Ranch, a large ranch that is",Priscilla Barnes.,Aaron Spelling.,0.0,0.0,0.0,0.0,0.0,0.0
63,14,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou | Carl L. Bankston,232,15,15,15,") is a wealthy and eccentric millionaire who has a habit of getting into trouble. He is the owner of the Dry Gulch Ranch, a large ranch that is",Priscilla Barnes.,Aaron Spelling,0.0,0.0,0.0,0.0,0.0,0.0
