event_id,session_id,step_id,document_id,current_chunk_id,target_chunk_id,query_type
480,train:hotpot:115,8,hotpot:115,678,675,multi-hop
481,train:hotpot:118,8,hotpot:118,716,718,multi-hop
482,train:hotpot:173,8,hotpot:173,996,993,multi-hop
483,train:hotpot:54,8,hotpot:54,315,324,semantic
484,train:hotpot:181,5,hotpot:181,1070,1072,multi-hop
485,train:hotpot:129,6,hotpot:129,760,762,multi-hop
486,train:hotpot:66,8,hotpot:66,408,410,multi-hop
487,train:hotpot:126,9,hotpot:126,724,725,structural
488,train:hotpot:48,6,hotpot:48,271,274,multi-hop
489,train:hotpot:117,6,hotpot:117,707,711,multi-hop
490,train:hotpot:99,8,hotpot:99,573,582,multi-hop
491,train:hotpot:117,7,hotpot:117,700,707,semantic
492,train:hotpot:160,7,hotpot:160,933,938,semantic
493,train:hotpot:4,8,hotpot:4,40,42,multi-hop
494,train:hotpot:129,7,hotpot:129,760,763,multi-hop
495,train:hotpot:137,5,hotpot:137,817,820,multi-hop
496,train:hotpot:194,6,hotpot:194,1140,1142,multi-hop
497,train:hotpot:175,5,hotpot:175,1010,1013,semantic
498,train:hotpot:175,6,hotpot:175,1005,1012,multi-hop
499,train:hotpot:56,9,hotpot:56,343,346,structural
500,train:hotpot:137,6,hotpot:137,817,819,structural
501,train:hotpot:7,9,hotpot:7,59,61,multi-hop
502,train:hotpot:199,8,hotpot:199,1156,1161,multi-hop
503,train:hotpot:98,8,hotpot:98,566,569,structural
504,train:hotpot:23,8,hotpot:23,166,163,semantic
505,train:hotpot:47,8,hotpot:47,256,262,semantic
506,train:hotpot:181,6,hotpot:181,1066,1068,multi-hop
507,train:hotpot:163,8,hotpot:163,945,947,multi-hop
508,train:hotpot:57,8,hotpot:57,349,352,semantic
509,train:hotpot:138,9,hotpot:138,825,831,multi-hop
510,train:hotpot:140,6,hotpot:140,846,859,semantic
511,train:hotpot:168,7,hotpot:168,969,970,structural
512,train:hotpot:117,8,hotpot:117,704,701,semantic
513,train:hotpot:29,9,hotpot:29,188,190,structural
514,train:hotpot:17,8,hotpot:17,116,118,multi-hop
515,train:hotpot:8,8,hotpot:8,68,65,multi-hop
516,train:hotpot:8,9,hotpot:8,67,69,multi-hop
517,train:hotpot:179,8,hotpot:179,1044,1047,structural
518,train:hotpot:98,9,hotpot:98,563,560,semantic
519,train:hotpot:137,7,hotpot:137,812,821,multi-hop
520,train:hotpot:107,9,hotpot:107,624,627,structural
521,train:hotpot:1,8,hotpot:1,19,22,semantic
522,train:hotpot:175,7,hotpot:175,1011,1013,structural
523,train:hotpot:90,7,hotpot:90,530,534,semantic
524,train:hotpot:17,9,hotpot:17,115,116,structural
525,train:hotpot:48,7,hotpot:48,271,272,structural
526,train:hotpot:4,9,hotpot:4,42,44,multi-hop
527,train:hotpot:160,8,hotpot:160,937,942,multi-hop
528,train:hotpot:109,8,hotpot:109,632,638,semantic
529,train:hotpot:90,8,hotpot:90,528,530,multi-hop
530,train:hotpot:175,8,hotpot:175,1013,1016,semantic
531,train:hotpot:86,8,hotpot:86,506,509,structural
532,train:hotpot:118,9,hotpot:118,717,714,semantic
533,train:hotpot:177,8,hotpot:177,1030,1037,semantic
534,train:hotpot:35,9,hotpot:35,219,220,structural
535,train:hotpot:163,9,hotpot:163,946,948,multi-hop
536,train:hotpot:160,9,hotpot:160,931,941,multi-hop
537,train:hotpot:48,8,hotpot:48,267,272,semantic
538,train:hotpot:137,8,hotpot:137,819,816,semantic
539,train:hotpot:48,9,hotpot:48,274,276,multi-hop
540,train:hotpot:181,7,hotpot:181,1067,1068,structural
541,train:hotpot:90,9,hotpot:90,532,534,multi-hop
542,train:hotpot:99,9,hotpot:99,578,580,structural
543,train:hotpot:25,9,hotpot:25,174,177,structural
544,train:hotpot:115,9,hotpot:115,678,675,semantic
545,train:hotpot:55,8,hotpot:55,325,327,multi-hop
546,train:hotpot:23,9,hotpot:23,160,162,structural
547,train:hotpot:136,7,hotpot:136,804,800,multi-hop
548,train:hotpot:166,8,hotpot:166,963,964,structural
549,train:hotpot:135,8,hotpot:135,796,799,semantic
550,train:hotpot:32,8,hotpot:32,211,214,multi-hop
551,train:hotpot:64,8,hotpot:64,396,397,structural
552,train:hotpot:136,8,hotpot:136,806,810,multi-hop
553,train:hotpot:194,7,hotpot:194,1141,1144,semantic
554,train:hotpot:181,8,hotpot:181,1071,1066,multi-hop
555,train:hotpot:66,9,hotpot:66,407,410,semantic
556,train:hotpot:32,9,hotpot:32,211,214,multi-hop
557,train:hotpot:199,9,hotpot:199,1161,1157,multi-hop
558,train:hotpot:109,9,hotpot:109,631,640,multi-hop
559,train:hotpot:136,9,hotpot:136,804,806,multi-hop
560,train:hotpot:140,7,hotpot:140,852,855,semantic
561,train:hotpot:194,8,hotpot:194,1138,1132,semantic
562,train:hotpot:5,7,hotpot:5,52,57,multi-hop
563,train:hotpot:168,8,hotpot:168,968,977,multi-hop
564,train:hotpot:129,8,hotpot:129,760,762,structural
565,train:hotpot:137,9,hotpot:137,815,818,semantic
566,train:hotpot:57,9,hotpot:57,357,360,structural
567,train:hotpot:54,9,hotpot:54,313,324,semantic
568,train:hotpot:74,9,hotpot:74,447,442,multi-hop
569,train:hotpot:55,9,hotpot:55,326,328,multi-hop
570,train:hotpot:47,9,hotpot:47,255,259,multi-hop
571,train:hotpot:159,9,hotpot:159,927,930,multi-hop
572,train:hotpot:176,9,hotpot:176,1018,1021,structural
573,train:hotpot:16,8,hotpot:16,101,103,multi-hop
574,train:hotpot:140,8,hotpot:140,849,850,structural
575,train:hotpot:19,8,hotpot:19,137,140,multi-hop
576,train:hotpot:94,8,hotpot:94,543,546,structural
577,train:hotpot:5,8,hotpot:5,50,52,multi-hop
578,train:hotpot:166,9,hotpot:166,959,960,structural
579,train:hotpot:173,9,hotpot:173,996,993,multi-hop
580,train:hotpot:181,9,hotpot:181,1070,1072,multi-hop
581,train:hotpot:177,9,hotpot:177,1032,1034,multi-hop
582,train:hotpot:135,9,hotpot:135,791,793,multi-hop
583,train:hotpot:117,9,hotpot:117,706,710,multi-hop
584,train:hotpot:1,9,hotpot:1,13,17,semantic
585,train:hotpot:179,9,hotpot:179,1040,1049,multi-hop
586,train:hotpot:168,9,hotpot:168,975,977,structural
587,train:hotpot:86,9,hotpot:86,508,509,structural
588,train:hotpot:140,9,hotpot:140,850,852,multi-hop
589,train:hotpot:5,9,hotpot:5,50,57,semantic
590,train:hotpot:112,9,hotpot:112,659,655,semantic
591,train:hotpot:19,9,hotpot:19,143,146,semantic
592,train:hotpot:110,9,hotpot:110,641,643,multi-hop
593,train:hotpot:129,9,hotpot:129,759,763,multi-hop
594,train:hotpot:16,9,hotpot:16,103,104,structural
595,train:hotpot:194,9,hotpot:194,1138,1132,multi-hop
596,train:hotpot:94,9,hotpot:94,542,545,semantic
597,train:hotpot:100,9,hotpot:100,585,586,structural
598,train:hotpot:175,9,hotpot:175,1011,1013,multi-hop
599,train:hotpot:64,9,hotpot:64,399,395,semantic
